Frequency list: Lemma frequencies in entire "AP: comments, Guardian"
__________________

Number	Lemma	Frequency
23570	high-minded	1
23571	high-pitched	1
23572	high-speed	1
23573	high-street	1
23574	high-vitamin	1
23575	hignfy	1
23576	hijacker	1
23577	hijacking	1
23578	hike	1
23579	hilariously	1
23580	hilarity	1
23581	him.	1
23582	him[cameron]	1
23583	himself.this	1
23584	hin	1
23585	hinderance	1
23586	hindi	1
23587	hindsight	1
23588	hinduism	1
23589	hint-	1
23590	hipe	1
23591	hipocrisy	1
23592	hippie	1
23593	hippo	1
23594	hippo-critical	1
23595	hirsute	1
23596	his/he	1
23597	his/her/its	1
23598	his/my/our	1
23599	hiss	1
23600	hissy	1
23601	historical/sociological/religious/cultural	1
23602	history.to	1
23603	history/	1
23604	histrionic	1
23605	hit-and-run	1
23606	hitches-davies	1
23607	hitchin	1
23608	hitting	1
23609	hiv+	1
23610	hive-mind	1
23611	hmg	1
23612	hmmm-nnnnn	1
23613	hmmmmmm	1
23614	hmmmmmmmmmmm	1
23615	hmmn	1
23616	hmp	1
23617	hoarded	1
23618	hoary	1
23619	hob	1
23620	hobbit	1
23621	hobby	1
23622	hobosexual	1
23623	hobson	1
23624	hock	1
23625	hockey	1
23626	hocus	1
23627	hoddle	1
23628	hodgeey	1
23629	hodgesworld	1
23630	hoe	1
23631	hoey	1
23632	hoff	1
23633	hofl	1
23634	hoggart	1
23635	hogswash.	1
23636	hogwarts	1
23637	hogwash	1
23638	hogwash.	1
23639	hoho	1
23640	hoist	1
23641	hokum	1
23642	holby	1
23643	hold-over	1
23644	hold-up	1
23645	holdout	1
23646	holistic	1
23647	holler'n	1
23648	hollingsworth	1
23649	holloway	1
23650	hollowness	1
23651	holme	1
23652	hologram	1
23653	holyfamily	1
23654	homage	1
23655	home-grown	1
23656	home-spun	1
23657	homely	1
23658	homemade	1
23659	homeopathist	1
23660	homerus	1
23661	homesexual	1
23662	hommosexual	1
23663	homo-eroticism	1
23664	homo-ignorant	1
23665	homo-omnishamble	1
23666	homo-sexually	1
23667	homo/bisexuals	1
23668	homoerotic	1
23669	homogenized	1
23670	homogenous	1
23671	homomisia	1
23672	homophbia	1
23673	homophobe'	1
23674	homophobe/racist	1
23675	homophobes.	1
23676	homophobes/xenophobes/otherphobes	1
23677	homophobi	1
23678	homophobia'	1
23679	homophobic-influenced	1
23680	homophobic*	1
23681	homophobically	1
23682	homophobicthan	1
23683	homosceptic.	1
23684	homosdexual	1
23685	homosex	1
23686	homosexophobia	1
23687	homosexuality/gay	1
23688	homosexuall	1
23689	homosexulity	1
23690	homostupid	1
23691	homostupids.	1
23692	homozygosity	1
23693	homphobic	1
23694	homsexuality	1
23695	honest-sober	1
23696	honeymoon/anniversary	1
23697	honeymooner	1
23698	honeypie	1
23699	honiton	1
23700	honorable.	1
23701	honore	1
23702	honourary	1
23703	hoo-ha	1
23704	hoo-haa	1
23705	hood-esque	1
23706	hoody	1
23707	hoof.	1
23708	hoohah	1
23709	hooker	1
23710	hooraaay	1
23711	hoot.	1
23712	hoot'n	1
23713	hoover	1
23714	hope-	1
23715	hope--	1
23716	hope'	1
23717	hopeful	1
23718	hopelessness	1
23719	hopes--	1
23720	horkheimer	1
23721	horlick	1
23722	hormone-independent	1
23723	hormones.	1
23724	horne	1
23725	horny	1
23726	horny-handed	1
23727	horrifically	1
23728	horrorshow	1
23729	horsemeat	1
23730	horsewhip	1
23731	horus	1
23732	horwood	1
23733	hospistal	1
23734	hospital'	1
23735	hospitalisation	1
23736	hospitalise	1
23737	hot-topic	1
23738	hotel/castle	1
23739	hotline	1
23740	hotpants.	1
23741	hounds	1
23742	hourly	1
23743	house'	1
23744	house/	1
23745	housecoat	1
23746	housekeeper	1
23747	housekeeper'	1
23748	housewarming	1
23749	hovel	1
23750	how/why	1
23751	howard	1
23752	howden	1
23753	howell	1
23754	hpa	1
23755	hs	1
23756	hsi	1
23757	hss	1
23758	ht	1
23759	hte	1
23760	html	1
23761	hubbub	1
23762	huffing	1
23763	huffington	1
23764	huffpo	1
23765	hugger	1
23766	huggiebear	1
23767	hulne	1
23768	human-external	1
23769	human-right	1
23770	human/creature	1
23771	human/equal	1
23772	humanely	1
23773	humanitarian	1
23774	humanitarians.	1
23775	humanity'	1
23776	humans--	1
23777	humber	1
23778	humiliated	1
23779	hummm	1
23780	hummmm	1
23781	humongous	1
23782	humor--very	1
23783	humourless	1
23784	humphries	1
23785	humurous	1
23786	humus	1
23787	hun	1
23788	hunbting	1
23789	hung	1
23790	hungary	1
23791	hunh	1
23792	hunstanton	1
23793	hunter	1
23794	hunter-gatherer	1
23795	huntingdon	1
23796	huntng	1
23797	huppah	1
23798	hurl.	1
23799	hurricanes.	1
23800	hurriedly	1
23801	hurts	1
23802	husband/wife	1
23803	husband+.	1
23804	husbands/wive	1
23805	hush	1
23806	hushhhh	1
23807	husting	1
23808	hustle	1
23809	huuuuuuge	1
23810	huzzah	1
23811	hw	1
23812	hydraulic	1
23813	hyena	1
23814	hygeine/health	1
23815	hygene	1
23816	hypatia	1
23817	hypcricy	1
23818	hyper-hypocrit	1
23819	hyper-individualistic	1
23820	hyperlinked	1
23821	hypersensitive	1
23822	hypicritical	1
23823	hypociritical	1
23824	hypocrictal	1
23825	hypocrisy/democracy	1
23826	hypocrit	1
23827	hypocritically.	1
23828	hypocrits.	1
23829	hypothethis	1
23830	hypowhat	1
23831	hyslop	1
23832	hysteric	1
23833	i-pad	1
23834	i'	1
23835	i/we	1
23836	i=is04c02	1
23837	ianuar	1
23838	ibrow	1
23839	icaew	1
23840	icd-10	1
23841	iced	1
23842	icke	1
23843	icky.	1
23844	icon-like	1
23845	idaho	1
23846	ideal'	1
23847	idealogical	1
23848	ideals	1
23849	idenfiy	1
23850	identifier	1
23851	identikit	1
23852	identity-political	1
23853	identity'	1
23854	ideollogicaly	1
23855	ideologicl	1
23856	ideology'	1
23857	idi	1
23858	idiocy.	1
23859	idiom	1
23860	idiomatically.	1
23861	idk	1
23862	idle	1
23863	idol'	1
23864	idolatrous	1
23865	idolatry--wittingly	1
23866	idoltry	1
23867	ids<>/al	1
23868	idyllic	1
23869	ied	1
23870	if'	1
23871	igel	1
23872	igggggha	1
23873	ignite	1
23874	ignomy	1
23875	ignoramus	1
23876	ignored/dismiss	1
23877	ignoring	1
23878	iguana	1
23879	iha	1
23880	ike	1
23881	ikonoclast.	1
23882	ilegal	1
23883	ill-advised	1
23884	ill-conceived	1
23885	ill-considered	1
23886	ill-educated	1
23887	ill-effect	1
23888	ill-fated	1
23889	ill-fitting	1
23890	ill-liberalism	1
23891	ill-mannered	1
23892	ill-treatment	1
23893	ill.	1
23894	illegality	1
23895	illiberal.	1
23896	illuminate	1
23897	illusions.	1
23898	illusory.	1
23899	imagee	1
23900	imagin	1
23901	imaginative	1
23902	imagined/speculative	1
23903	imaging	1
23904	imaprt	1
23905	imbalance	1
23906	imbibe	1
23907	imbue	1
23908	imho.	1
23909	immagents	1
23910	immaterial	1
23911	immature	1
23912	immeasurable	1
23913	immenent	1
23914	immigation	1
23915	immigratation	1
23916	imminently	1
23917	immolate	1
23918	immoraility	1
23919	immorality	1
23920	immorality'	1
23921	immortality	1
23922	imoortal	1
23923	imorale	1
23924	impacting	1
23925	impairment	1
23926	impale	1
23927	impart	1
23928	impedement	1
23929	imperial	1
23930	imperialism	1
23931	imperishable	1
23932	impertinence	1
23933	impertinent	1
23934	impetus	1
23935	implant	1
23936	imporatnt	1
23937	important-	1
23938	important'	1
23939	imported	1
23940	imporve	1
23941	imposable	1
23942	imposed	1
23943	imposing	1
23944	impossib	1
23945	impossibilty	1
23946	impotence	1
23947	impoverishment	1
23948	impp	1
23949	impregnated	1
23950	impregnation	1
23951	impressively	1
23952	imprision	1
23953	improper	1
23954	imprtant	1
23955	impurify	1
23956	imran	1
23957	in-bred	1
23958	in-depth	1
23959	in-dividend	1
23960	in-fact	1
23961	in-out	1
23962	in-out-in-out-shake	1
23963	in-term	1
23964	in/	1
23965	ina	1
23966	inaccuracy.	1
23967	inactivation	1
23968	inadvertantly	1
23969	inanely	1
23970	inanity	1
23971	inapplicable	1
23972	inately	1
23973	inbetween	1
23974	inborn	1
23975	inc	1
23976	inc.	1
23977	incapacitate	1
23978	incapacity	1
23979	incarnate	1
23980	incarnation	1
23981	incase	1
23982	incenst	1
23983	incest-phobic	1
23984	incest.there	1
23985	incest/child	1
23986	incestial	1
23987	incestious	1
23988	incestry	1
23989	incestualist	1
23990	incestuous/pretend	1
23991	incident.	1
23992	incidents	1
23993	incl.	1
23994	inclince	1
23995	incline	1
23996	included-	1
23997	includinng	1
23998	incomming	1
23999	incompetency	1
24000	incomprehensibility	1
24001	incomprehension	1
24002	inconsiderable	1
24003	inconstitency	1
24004	incontinent	1
24005	incontrovertible	1
24006	incontrovertibly	1
24007	inconvieniently	1
24008	increa	1
24009	incredibility	1
24010	incredulity	1
24011	increments.	1
24012	inculcate	1
24013	incumbant	1
24014	indebted	1
24015	indecency	1
24016	indeedy	1
24017	independant	1
24018	independence'	1
24019	independents	1
24020	indeterminate	1
24021	index-linked	1
24022	indisputable	1
24023	indisputably	1
24024	indissoluble	1
24025	indistinguishable	1
24026	indivduals.	1
24027	individial	1
24028	individual'	1
24029	individualistic	1
24030	indoctrinated	1
24031	indoctrination.	1
24032	indoors	1
24033	induge	1
24034	indulgences*	1
24035	indulgent	1
24036	industrious	1
24037	ineligible	1
24038	ineptly	1
24039	inequalty	1
24040	inertia	1
24041	inexactitude	1
24042	inexcusable	1
24043	inexorably	1
24044	inexpensive	1
24045	inexplicably	1
24046	infact	1
24047	infame	1
24048	infantalise	1
24049	infanticide	1
24050	infavour	1
24051	infection	1
24052	inferiority	1
24053	infernal	1
24054	inferrence	1
24055	infertile-couple	1
24056	infested	1
24057	infidel	1
24058	infidelity.	1
24059	infiltration	1
24060	infiltration'	1
24061	infinitim	1
24062	infinitum	1
24063	infinity	1
24064	inflexible	1
24065	inflicted	1
24066	infographic	1
24067	information-	1
24068	infraction	1
24069	infrasture	1
24070	ingerlish.	1
24071	ingore	1
24072	ingratiate	1
24073	ingsoc	1
24074	inhabitance	1
24075	inhabiting.	1
24076	inheitance	1
24077	inher	1
24078	inheritence	1
24079	inheritor	1
24080	inhertance	1
24081	inhertinace	1
24082	inhibition	1
24083	inimical	1
24084	iniquitous	1
24085	inist	1
24086	injunct	1
24087	inlaw	1
24088	inline	1
24089	inlude	1
24090	inman	1
24091	inn	1
24092	innerest	1
24093	innit.	1
24094	innocency	1
24095	innocently	1
24096	innovator	1
24097	innumerate	1
24098	inof	1
24099	inoffensive	1
24100	inoperative	1
24101	inordinate	1
24102	inordinately	1
24103	inother	1
24104	inportant	1
24105	inputing	1
24106	inquest	1
24107	inquiring	1
24108	inscribe	1
24109	insensible	1
24110	insensitive.	1
24111	inseparable	1
24112	insert-pet-issues-here	1
24113	insert-tab-a-into-slot-b	1
24114	inserted-	1
24115	inside-the-beltway	1
24116	insidiously	1
24117	insipid	1
24118	insititute	1
24119	insolvency	1
24120	inspirational	1
24121	installment	1
24122	instantaneous	1
24123	institition	1
24124	instituition	1
24125	institutiion	1
24126	institutio	1
24127	institutiom	1
24128	institution.civil	1
24129	institution'.	1
24130	institutionalisation	1
24131	instiution	1
24132	instructive	1
24133	instrumental	1
24134	insubstantiality	1
24135	insurer	1
24136	insurgere	1
24137	insurrectionist	1
24138	int	1
24139	intcmp=srch	1
24140	inteference	1
24141	intelliegence	1
24142	intelligensia	1
24143	intelligible	1
24144	intemperate	1
24145	intended.	1
24146	intentioned	1
24147	intentions	1
24148	inter-religion	1
24149	interchangeable	1
24150	intercourse.	1
24151	interdict	1
24152	intere	1
24153	interest-free	1
24154	interest'	1
24155	interesting-	1
24156	interesting.see	1
24157	interesting/insightful	1
24158	interfer	1
24159	interferance	1
24160	interfere4nce	1
24161	interfering	1
24162	intergenerational	1
24163	interlocutor	1
24164	intermarry	1
24165	intermarrying	1
24166	intermix	1
24167	internationalechanting	1
24168	interplanetary	1
24169	interpolation	1
24170	interpreatiton	1
24171	interpretationm	1
24172	interpretative	1
24173	interpretive	1
24174	interracial-	1
24175	interregnum	1
24176	interrogate	1
24177	intersexual	1
24178	intersperse	1
24179	interstate	1
24180	intersted	1
24181	interupt	1
24182	interviewer/writer	1
24183	intestate	1
24184	intimidated	1
24185	intimidating	1
24186	intolerate	1
24187	intoleration	1
24188	intolernce	1
24189	intollerent	1
24190	intonation	1
24191	intorleance.	1
24192	intractable	1
24193	intransigence	1
24194	intresting	1
24195	intricacy	1
24196	introduced	1
24197	introduct	1
24198	introspection	1
24199	intuit	1
24200	invalidity	1
24201	invaluable	1
24202	invented	1
24203	inventions/	1
24204	inversely	1
24205	investigation''	1
24206	investigative	1
24207	inveterate	1
24208	invigorate	1
24209	invincible	1
24210	invisibility	1
24211	invited	1
24212	inviting	1
24213	invitrofertization	1
24214	invoice	1
24215	invoking	1
24216	involuntary	1
24217	involved.	1
24218	ionie	1
24219	iphone	1
24220	ipo	1
24221	ipobius	1
24222	ips	1
24223	ipswich	1
24224	iq	1
24225	ir	1
24226	iranian	1
24227	iraqi	1
24228	irascible	1
24229	irate	1
24230	ireland/ulster	1
24231	irionic	1
24232	irish-catholic-atheist	1
24233	iro	1
24234	iron-age	1
24235	ironing	1
24236	irradiate	1
24237	irreconcilable.	1
24238	irredeemable	1
24239	irregardless	1
24240	irrelevancy.	1
24241	irrelevant.and	1
24242	irrelevant.stop	1
24243	irrelevantly	1
24244	irresistable	1
24245	irresponsibly	1
24246	irretrievably	1
24247	irreverent	1
24248	irreversible	1
24249	irrevocable	1
24250	irritant	1
24251	irritated	1
24252	irritatingly	1
24253	is--although	1
24254	is[at	1
24255	is/is	1
24256	is/was	1
24257	isbn	1
24258	isea	1
24259	ishay	1
24260	ishmail	1
24261	islamification	1
24262	islamophobe	1
24263	islamophobia	1
24264	islander	1
24265	islands	1
24266	israeli	1
24267	isssue	1
24268	issuer	1
24269	issues-	1
24270	issues-oh	1
24271	istebbit	1
24272	isvthat	1
24273	it--move	1
24274	it--they	1
24275	it--too	1
24276	it-but	1
24277	it-with	1
24278	it.and	1
24279	it.homosexuals	1
24280	it.they	1
24281	it'.	1
24282	it'a	1
24283	it*	1
24284	it/her/him/them	1
24285	it6	1
24286	itd	1
24287	ith	1
24288	ither	1
24289	itinerant	1
24290	itsef	1
24291	itt	1
24292	itvwill	1
24293	iubemus	1
24294	iura	1
24295	ius	1
24296	ivory-towered	1
24297	ivy	1
24298	iwere	1
24299	ixample	1
24300	izzat	1
24301	j.	1
24302	j.d.	1
24303	j.kyle	1
24304	jabalpur	1
24305	jaberwokie	1
24306	jacket	1
24307	jacket'	1
24308	jackie	1
24309	jacques	1
24310	jaded	1
24311	jah	1
24312	jah.	1
24313	jailed	1
24314	jailor	1
24315	jalapeno	1
24316	jamboree.	1
24317	jamescracknell	1
24318	jameswalsh	1
24319	jamie	1
24320	jan	1
24321	jan.	1
24322	janan	1
24323	jane	1
24324	jane/john	1
24325	janet-and-john-level	1
24326	janis	1
24327	janus-faced	1
24328	jape	1
24329	jar	1
24330	jargon	1
24331	jason	1
24332	jaunt	1
24333	jaw-dropping	1
24334	jaweh	1
24335	jazz-hands	1
24336	jazzdrum	1
24337	jazzo1	1
24338	je	1
24339	jealously	1
24340	jealousy	1
24341	jeans	1
24342	jebuuuus	1
24343	jedwood	1
24344	jeebus	1
24345	jehova	1
24346	jelly	1
24347	jemima	1
24348	jennifer	1
24349	jeopardise	1
24350	jerermy	1
24351	jericho	1
24352	jerishog	1
24353	jerry	1
24354	jessica	1
24355	jester	1
24356	jesuit	1
24357	jesuss	1
24358	jetmansdad	1
24359	jewel	1
24360	jewishness	1
24361	jezebel	1
24362	jezovnik	1
24363	jh	1
24364	jibbering	1
24365	jiber	1
24366	jibering	1
24367	jigsaw	1
24368	jihadist	1
24369	jilt	1
24370	jingoism	1
24371	jjust	1
24372	jmain	1
24373	job'	1
24374	jobsearch	1
24375	jobseeker	1
24376	jobsworthy	1
24377	jock	1
24378	jockey	1
24379	johhny	1
24380	john7:19	1
24381	johnny	1
24382	johnny-come-lately	1
24383	johnofnorbury	1
24384	johnyarddog	1
24385	joie	1
24386	jointly	1
24387	jokingly	1
24388	jollity	1
24389	jon	1
24390	jonathancr	1
24391	jonathon	1
24392	jong-il	1
24393	jonnoh	1
24394	jonny2bad	1
24395	jostle	1
24396	jounralisim	1
24397	jour	1
24398	journalists	1
24399	joust	1
24400	jove	1
24401	jr	1
24402	jrg	1
24403	juan	1
24404	judaeo-christian	1
24405	judaic	1
24406	judds	1
24407	judeg	1
24408	judeo	1
24409	judge'	1
24410	judged	1
24411	judgetommy	1
24412	judgmental	1
24413	judicious	1
24414	judith	1
24415	juggle	1
24416	juggling	1
24417	juka82	1
24418	jukes-family	1
24419	jumbo'	1
24420	jumped-up	1
24421	junket	1
24422	junta	1
24423	jurassic	1
24424	jurg	1
24425	jurisdictional	1
24426	justice'	1
24427	justice*	1
24428	justifying	1
24429	justinc	1
24430	justly	1
24431	juxta-position	1
24432	juxtapose	1
24433	juxtaposition	1
24434	jv	1
24435	ka-ka	1
24436	kak	1
24437	kal.	1
24438	kangaroo	1
24439	kansas	1
24440	kant	1
24441	karabasil	1
24442	karma	1
24443	karmina	1
24444	karzai	1
24445	kasander	1
24446	katherine	1
24447	kattan	1
24448	kay	1
24449	kedgeree	1
24450	keel	1
24451	keen-eye	1
24452	keeness	1
24453	keeper	1
24454	keepeth	1
24455	keepi	1
24456	kelley	1
24457	kenilworth	1
24458	kennedy	1
24459	kensington	1
24460	kenya	1
24461	keqiang	1
24462	kerosene	1
24463	kersal	1
24464	kettering	1
24465	keybord	1
24466	keynesian	1
24467	keystone	1
24468	keyword	1
24469	kick-start	1
24470	kickin	1
24471	kiddo	1
24472	kiddy	1
24473	kidnap	1
24474	kids/young	1
24475	killed	1
24476	killnig	1
24477	kilometer	1
24478	kilroy	1
24479	kilroy-silk	1
24480	kin'.	1
24481	kinahan	1
24482	kindling	1
24483	kinetically	1
24484	king/queen	1
24485	kingdom.	1
24486	kinsfolk	1
24487	kip	1
24488	kipling	1
24489	kipper	1
24490	kirkcaldy	1
24491	kirkup	1
24492	kirwan	1
24493	kit-kat	1
24494	kitkats.	1
24495	kittens	1
24496	kitts	1
24497	kknown	1
24498	klan	1
24499	klingon	1
24500	klothilde	1
24501	kluwe	1
24502	klux	1
24503	knacker	1
24504	kneecap	1
24505	knighthood	1
24506	knights	1
24507	knobbling	1
24508	knock-off	1
24509	know-nothing	1
24510	knowing/being	1
24511	knowingly.	1
24512	kns-mt	1
24513	knuckle	1
24514	knuckle-dragging	1
24515	kohn	1
24516	kollege	1
24517	konstantina2	1
24518	kool-aid	1
24519	korean	1
24520	kosher	1
24521	kosovo-style	1
24522	kow-towing	1
24523	kpmg	1
24524	kray	1
24525	kristallnacht	1
24526	kristine	1
24527	krug	1
24528	ku	1
24529	kuala	1
24530	kunabariland	1
24531	kwai	1
24532	kwarteng	1
24533	kwasi	1
24534	ky	1
24535	labcondem	1
24536	labelled	1
24537	labor	1
24538	labour-led	1
24539	labour-run	1
24540	labour.this	1
24541	labour/	1
24542	labourites	1
24543	labout	1
24544	labtor	1
24545	lacking	1
24546	lacuna	1
24547	lad/bird	1
24548	ladbrokes	1
24549	ladder	1
24550	ladele	1
24551	lafitte	1
24552	lager	1
24553	lagerfeld	1
24554	laghton	1
24555	lair	1
24556	laissez	1
24557	lamely	1
24558	lamentations	1
24559	lamm	1
24560	lanark	1
24561	land/property	1
24562	landfill	1
24563	landice	1
24564	landmark	1
24565	landry	1
24566	langford	1
24567	language-	1
24568	language--the	1
24569	language'	1
24570	language(s)	1
24571	languish	1
24572	lanka	1
24573	lap	1
24574	lapse	1
24575	laptop	1
24576	lard	1
24577	larf	1
24578	large-sample	1
24579	lark	1
24580	larry	1
24581	larynx	1
24582	las	1
24583	lass	1
24584	last-ice-age-er	1
24585	late-19th	1
24586	latecomer	1
24587	latency	1
24588	latent'	1
24589	latently	1
24590	later-	1
24591	laterally	1
24592	laters.	1
24593	laterz	1
24594	latham	1
24595	lathe	1
24596	latimer	1
24597	latin/greek	1
24598	latitude/longitude	1
24599	lattisimo	1
24600	latvia	1
24601	laudable	1
24602	laugher	1
24603	laughingly	1
24604	laughter-value	1
24605	laughton	1
24606	launder	1
24607	laundries	1
24608	laura	1
24609	laurel	1
24610	laurence	1
24611	lavatory	1
24612	laverda	1
24613	lavigne	1
24614	lavish	1
24615	law-	1
24616	law-abiding	1
24617	law.wonder	1
24618	law*	1
24619	law&order	1
24620	lawbook	1
24621	lawlessness	1
24622	lawmaking	1
24623	lawr	1
24624	lawrence	1
24625	laws--	1
24626	laws/ceremony	1
24627	lawson	1
24628	lawson/thatcher	1
24629	lawsuit	1
24630	lawyer-draughted	1
24631	laxe	1
24632	laxity	1
24633	layout	1
24634	laziness/ignorance	1
24635	leaden	1
24636	leaderless	1
24637	leadsom	1
24638	leafy	1
24639	league'	1
24640	leaked	1
24641	learning-disabled	1
24642	leasehold	1
24643	leasing	1
24644	least--every	1
24645	least.two	1
24646	leathery	1
24647	leaving	1
24648	lectern	1
24649	ledc	1
24650	lefroy	1
24651	left-in-the-wheelchair-by-the-Provos-and-cared-for-by-Norman-Tebbit	1
24652	left-leaning	1
24653	left-of-centre	1
24654	left-over	1
24655	left-right	1
24656	left-winger	1
24657	left'	1
24658	leftish	1
24659	lefty/pro	1
24660	legal/currently	1
24661	legal/political	1
24662	legalizing	1
24663	legally-binding	1
24664	legally-recognised	1
24665	lege	1
24666	legendary	1
24667	legg	1
24668	legging	1
24669	legilislation	1
24670	legion	1
24671	legislatioin	1
24672	legislation.if	1
24673	legislatstion	1
24674	legitimate'	1
24675	lego	1
24676	legwork	1
24677	lehrer	1
24678	leila	1
24679	leisure'	1
24680	leisure'.	1
24681	lemming	1
24682	lenient	1
24683	lenin	1
24684	lenin-like	1
24685	lennon.	1
24686	leno	1
24687	leo	1
24688	leone	1
24689	leontrotsky	1
24690	leopard-print	1
24691	leprechaun	1
24692	lept	1
24693	les	1
24694	lesbian-married	1
24695	lesbian-queen	1
24696	lesbians.	1
24697	lesbitarian	1
24698	lesian	1
24699	less--if	1
24700	less-evidence	1
24701	less-than-perfect	1
24702	let-down	1
24703	let'em	1
24704	lettered	1
24705	letters	1
24706	lev.1:9	1
24707	lev.15	1
24708	lev.19:19	1
24709	lev.19:27	1
