Frequency list: Lemma frequencies in entire "AP: comments, Telegraph"
__________________

Number	Lemma	Frequency
17706	was/is	2
17707	washy	2
17708	wast	2
17709	watcher	2
17710	watered	2
17711	waterloo	2
17712	waterwilly	2
17713	watery	2
17714	watford	2
17715	waver	2
17716	waxen	2
17717	way'	2
17718	wayward	2
17719	weakly	2
17720	wearer	2
17721	webster	2
17722	week-end	2
17723	weeping	2
17724	weighing	2
17725	well-balanced	2
17726	well-established	2
17727	well-expressed	2
17728	well-founded	2
17729	welshman	2
17730	wench	2
17731	wesley	2
17732	west'	2
17733	wether	2
17734	wh	2
17735	whack-job	2
17736	whale	2
17737	whataboutery	2
17738	when/if	2
17739	wheresoever	2
17740	whew	2
17741	whig	2
17742	whinging	2
17743	whirlpool	2
17744	whirlwind	2
17745	whisperer	2
17746	whit	2
17747	white-collar	2
17748	whites	2
17749	whither	2
17750	whole-heartedly	2
17751	wholeness	2
17752	wicker	2
17753	widdecombe	2
17754	wife'	2
17755	wild-eyed	2
17756	wilders	2
17757	wilfulsprite	2
17758	willfulness	2
17759	williamdedee	2
17760	wilmshurst	2
17761	wilson	2
17762	wilt	2
17763	wimbledon	2
17764	winceyette	2
17765	windbag	2
17766	wisely	2
17767	withe	2
17768	withers	2
17769	wobbly	2
17770	womanhood	2
17771	womanly	2
17772	won'y	2
17773	wooden	2
17774	woodwork	2
17775	woofter	2
17776	wool	2
17777	wor	2
17778	word'	2
17779	wordly	2
17780	wordplay	2
17781	work'	2
17782	world-view	2
17783	world-wide	2
17784	world.they	2
17785	worlder	2
17786	worshiped	2
17787	worthing	2
17788	wrangling	2
17789	wrench	2
17790	wrestle	2
17791	wring	2
17792	wrong--its	2
17793	wrongdoer	2
17794	wrt	2
17795	wth	2
17796	wuss	2
17797	xian	2
17798	xiv	2
17799	xma	2
17800	xxx	2
17801	y.	2
17802	y.m.c.a	2
17803	yahoo	2
17804	yap	2
17805	yearning	2
17806	years-	2
17807	yeats	2
17808	yes-no	2
17809	yeshua/	2
17810	yew	2
17811	yey	2
17812	yjey	2
17813	yok	2
17814	yoke	2
17815	you.	2
17816	yourself.	2
17817	yout	2
17818	youve	2
17819	yule	2
17820	yvette	2
17821	z	2
17822	zealander	2
17823	zealous	2
17824	zehariah	2
17825	zentail	2
17826	zero'	2
17827	zeta	2
17828	zhang	2
17829	zhongxian	2
17830	zimbabwe	2
17831	zip	2
17832	zoophiliac	2
17833	zoophillia	2
17834	zoophilliac	2
17835	zoroastrianism	2
17836	zukerberg	2
17837	zuma	2
17838	zygote	2
17839	zzzz	2
17840	----------------	1
17841	-----------------------	1
17842	---------------------------	1
17843	------------------------------	1
17844	--------------------------------	1
17845	----------------------------------	1
17846	--------------------------------------	1
17847	-------------------------------------->	1
17848	--------------------------------------This	1
17849	---------you	1
17850	------>	1
17851	-----let	1
17852	-----so	1
17853	-----such	1
17854	----a	1
17855	---and	1
17856	---backbench	1
17857	---it	1
17858	---no	1
17859	---sick	1
17860	---to	1
17861	--it	1
17862	--look	1
17863	--of	1
17864	--perfect	1
17865	--religious	1
17866	--the	1
17867	-'if	1
17868	-0	1
17869	-24	1
17870	-25	1
17871	-3	1
17872	-322	1
17873	-4	1
17874	-6.	1
17875	-76	1
17876	-actually	1
17877	-adam	1
17878	-afterwards	1
17879	-also	1
17880	-are	1
17881	-as	1
17882	-asia	1
17883	-based	1
17884	-benedict	1
17885	-boo-sucks-posh-school	1
17886	-ca	1
17887	-changer	1
17888	-choice	1
17889	-dddddd	1
17890	-dimensional	1
17891	-dissenter	1
17892	-do	1
17893	-either	1
17894	-essential	1
17895	-face	1
17896	-filled	1
17897	-from	1
17898	-get	1
17899	-going	1
17900	-i.e.	1
17901	-if	1
17902	-indulgence	1
17903	-islamism	1
17904	-jerk	1
17905	-kind	1
17906	-kissing	1
17907	-like	1
17908	-load	1
17909	-many	1
17910	-marriage	1
17911	-marriage-	1
17912	-marxist	1
17913	-mate	1
17914	-new	1
17915	-no	1
17916	-nothing	1
17917	-now	1
17918	-o	1
17919	-of-	1
17920	-once	1
17921	-operation	1
17922	-opposing	1
17923	-out	1
17924	-over	1
17925	-patronising	1
17926	-phobe	1
17927	-phobia	1
17928	-phobic	1
17929	-referendum	1
17930	-rightfully-against	1
17931	-should	1
17932	-silk	1
17933	-slavery	1
17934	-specifically	1
17935	-subsumed	1
17936	-thank	1
17937	-the-world	1
17938	-thinking	1
17939	-today	1
17940	-unless	1
17941	-usually-	1
17942	-v-	1
17943	-validating	1
17944	-vetted	1
17945	-what	1
17946	-whatever	1
17947	-which	1
17948	-whose	1
17949	-wide	1
17950	.2	1
17951	.5%	1
17952	''-	1
17953	''.	1
17954	''about	1
17955	''allow	1
17956	''an	1
17957	''and	1
17958	''andy	1
17959	''anti	1
17960	''anyone	1
17961	''ap	1
17962	''ask	1
17963	''back	1
17964	''been	1
17965	''ben	1
17966	''blah	1
17967	''conbour''	1
17968	''concern	1
17969	''czechoslovakia''	1
17970	''debunk''	1
17971	''dismantled''	1
17972	''do	1
17973	''donor	1
17974	''dr	1
17975	''equal	1
17976	''first	1
17977	''hallo	1
17978	''his	1
17979	''hold	1
17980	''hoover''	1
17981	''how	1
17982	''human	1
17983	''indian-country'	1
17984	''infection	1
17985	''ing-el''	1
17986	''justin	1
17987	''labour	1
17988	''more	1
17989	''much	1
17990	''my	1
17991	''natural''	1
17992	''naturally''	1
17993	''new	1
17994	''next	1
17995	''not	1
17996	''or	1
17997	''order	1
17998	''people	1
17999	''problems''	1
18000	''really	1
18001	''receive	1
18002	''revert'	1
18003	''same	1
18004	''scientifically	1
18005	''should	1
18006	''similar	1
18007	''since	1
18008	''slippery	1
18009	''social	1
18010	''some	1
18011	''sometime	1
18012	''still	1
18013	''teacher	1
18014	''tell	1
18015	''ten	1
18016	''turn	1
18017	''two	1
18018	''unless	1
18019	''unnecessary	1
18020	''use	1
18021	''value	1
18022	''when	1
18023	''widow	1
18024	''your	1
18025	'00	1
18026	'10	1
18027	'1066	1
18028	'13	1
18029	'15	1
18030	'40	1
18031	'45	1
18032	'68	1
18033	'700,000'	1
18034	'75%'	1
18035	'80	1
18036	'94	1
18037	'abnormal'	1
18038	'abolish	1
18039	'about	1
18040	'absurd'	1
18041	'abuse'	1
18042	'abused'	1
18043	'acceptable	1
18044	'acceptable'	1
18045	'acceptance'	1
18046	'accidental'	1
18047	'accidentally'	1
18048	'accommodating'	1
18049	'accord	1
18050	'act'	1
18051	'action	1
18052	'activist	1
18053	'actually	1
18054	'ad	1
18055	'adage'	1
18056	'adam	1
18057	'adapting'	1
18058	'adjust'	1
18059	'admonished'	1
18060	'adoption	1
18061	'adult'	1
18062	'advice'.	1
18063	'affinity'	1
18064	'against	1
18065	'agenda'	1
18066	'aggressive	1
18067	'agitating'	1
18068	'allah'	1
18069	'allergic'	1
18070	'allowed	1
18071	'almost-equal-marriage	1
18072	'alone'	1
18073	'alter	1
18074	'alternate	1
18075	'alternative	1
18076	'alternative'	1
18077	'ambulance	1
18078	'amen	1
18079	'amen'	1
18080	'amity'	1
18081	'anal	1
18082	'another	1
18083	'answer'	1
18084	'anti-discrimination'	1
18085	'anti-excluder	1
18086	'anti-nepotism'	1
18087	'anti-papist'	1
18088	'anus	1
18089	'anxiety'	1
18090	'any'	1
18091	'anyone	1
18092	'anything	1
18093	'anything'	1
18094	'anything'.	1
18095	'aphe'	1
18096	'app'	1
18097	'appearance	1
18098	'arbitrarily	1
18099	'archbishop	1
18100	'argue	1
18101	'argumentum	1
18102	'arrogant	1
18103	'artificial	1
18104	'asexual	1
18105	'asexual'	1
18106	'ash	1
18107	'asian'	1
18108	'assurance	1
18109	'asylum	1
18110	'atheism	1
18111	'attempted'	1
18112	'authentic'	1
18113	'bachelor'	1
18114	'bacilla'	1
18115	'bacillus	1
18116	'backstair	1
18117	'backwards	1
18118	'bad	1
18119	'balance	1
18120	'ban	1
18121	'bang'	1
18122	'basic	1
18123	'basics	1
18124	'beardie	1
18125	'beat	1
18126	'bedrock	1
18127	'bedrock'	1
18128	'been	1
18129	'behold	1
18130	'believe	1
18131	'benefit'	1
18132	'benny	1
18133	'best'	1
18134	'bestiality'	1
18135	'better'	1
18136	'bien'	1
18137	'bigger'	1
18138	'bishop'	1
18139	'bit	1
18140	'bit'	1
18141	'bitch'	1
18142	'blimp	1
18143	'block	1
18144	'bloody	1
18145	'bloodymindness	1
18146	'blurring'	1
18147	'bollock	1
18148	'boom	1
18149	'bottom	1
18150	'boy'	1
18151	'brave	1
18152	'brave'	1
18153	'breed	1
18154	'breed'	1
18155	'brief'	1
18156	'bright'	1
18157	'bring	1
18158	'brother	1
18159	'btw	1
18160	'buddy	1
18161	'bugger	1
18162	'bull'	1
18163	'bullied'	1
18164	'business	1
18165	'c	1
18166	'c'	1
18167	'cabinet'	1
18168	'cafeteria	1
18169	'calamity	1
18170	'campaign'	1
18171	'can'	1
18172	'canada	1
18173	'capitalist	1
18174	'car	1
18175	'carmen'	1
18176	'carry	1
18177	'case	1
18178	'cash	1
18179	'catastrophic	1
18180	'catdog'	1
18181	'category'	1
18182	'cathedral'	1
18183	'cause'	1
18184	'cello	1
18185	'centre	1
18186	'chang	1
18187	'change'	1
18188	'chattering	1
18189	'check	1
18190	'cheer	1
18191	'child'	1
18192	'children	1
18193	'choice	1
18194	'choose	1
18195	'christ-like	1
18196	'civil'	1
18197	'civilised'	1
18198	'civilly	1
18199	'claimed'	1
18200	'claiming'	1
18201	'clench'	1
18202	'cleverdick	1
18203	'close	1
18204	'close'	1
18205	'club'	1
18206	'coherent	1
18207	'coincidentally'	1
18208	'coitus	1
18209	'collapse'	1
18210	'come	1
18211	'comedian	1
18212	'comedy'	1
18213	'comment	1
18214	'commitment'	1
18215	'committed'	1
18216	'committment'	1
18217	'common-law	1
18218	'communism'	1
18219	'community	1
18220	'compare	1
18221	'compassion'	1
18222	'compelled	1
18223	'compusary'	1
18224	'comrade	1
18225	'concentrating'	1
18226	'conceptual	1
18227	'condition	1
18228	'conditional'	1
18229	'connection'	1
18230	'conscience	1
18231	'conscience'	1
18232	'consensual	1
18233	'conserve'	1
18234	'conserved'	1
18235	'conspiracy	1
18236	'constant'	1
18237	'consumation'	1
18238	'consummation	1
18239	'consummation'.	1
18240	'context'	1
18241	'contingency	1
18242	'continuation'	1
18243	'contrary	1
18244	'contribute'	1
18245	'control	1
18246	'convention'	1
18247	'corporately'	1
18248	'correct	1
18249	'correct'	1
18250	'cottaging'	1
18251	'could	1
18252	'counter-cultural'	1
18253	'countless	1
18254	'coupledom'	1
18255	'cousin'	1
18256	'cr*p'	1
18257	'crank'	1
18258	'create	1
18259	'creation	1
18260	'creationist'	1
18261	'creepy'	1
18262	'crisis	1
18263	'cross	1
18264	'crossroad	1
18265	'cruel'	1
18266	'cruise	1
18267	'crumble'	1
18268	'cuckoo	1
18269	'cult	1
18270	'cultural'	1
18271	'culture'	1
18272	'cure	1
18273	'cure'	1
18274	'cured'	1
18275	'current'	1
18276	'curse'	1
18277	'cut-and-paste'	1
18278	'd	1
18279	'daddy'	1
18280	'damn	1
18281	'damn'	1
18282	'dappled	1
18283	'dare	1
18284	'date	1
18285	'dave	1
18286	'david	1
18287	'dear	1
18288	'debate'.	1
18289	'decent'	1
18290	'declare	1
18291	'decline	1
18292	'defend'	1
18293	'defender	1
18294	'define	1
18295	'definer'	1
18296	'defining'	1
18297	'degree	1
18298	'deliverance'	1
18299	'deluded'	1
18300	'dem	1
18301	'demand	1
18302	'democrat	1
18303	'democrat'	1
18304	'democratic'	1
18305	'democratically	1
18306	'democratically'	1
18307	'demographic	1
18308	'deny/ignore	1
18309	'depart	1
18310	'depend	1
18311	'deserve	1
18312	'designer'	1
18313	'detoxified'	1
18314	'development'	1
18315	'deviant'	1
18316	'devinely	1
18317	'devious	1
18318	'dialogue'	1
18319	'dicrimination'	1
18320	'dictator'	1
18321	'did	1
18322	'die	1
18323	'dieu'	1
18324	'different'and	1
18325	'difficult	1
18326	'diktat'	1
18327	'dilemma'	1
18328	'diminish	1
18329	'direct'	1
18330	'disabled'	1
18331	'disappearance	1
18332	'disappearing'	1
18333	'discriminate	1
18334	'discriminated'	1
18335	'discriminating'	1
18336	'discussing'	1
18337	'disestablish'	1
18338	'disgust	1
18339	'disingenuous	1
18340	'disrespectful'	1
18341	'distraction'	1
18342	'distribute	1
18343	'diversity	1
18344	'divi	1
18345	'divide	1
18346	'divine	1
18347	'divorce'	1
18348	'divorce''.	1
18349	'do-gooder	1
18350	'dog-collar'	1
18351	'dogging'	1
18352	'done	1
18353	'doubt	1
18354	'down	1
18355	'downfall'	1
18356	'drag	1
18357	'drama	1
18358	'drive	1
18359	'driving	1
18360	'dross	1
18361	'dry'	1
18362	'dualit	1
18363	'dying'	1
18364	'each	1
18365	'ears	1
18366	'eat	1
18367	'edit'	1
18368	'educating	1
18369	'eewww'	1
18370	'eewwww'	1
18371	'effect'	1
18372	'effective'	1
18373	'eh	1
18374	'elder	1
18375	'elected'	1
18376	'elf	1
18377	'ellie	1
18378	'emergency	1
18379	'empire'	1
18380	'encourage'	1
18381	'encouraging'	1
18382	'endeavour'	1
18383	'enforce'	1
18384	'enforcing'	1
18385	'enjoy'	1
18386	'enlightened	1
18387	'enlightenment'	1
18388	'entitle	1
18389	'equal'.	1
18390	'equalised'	1
18391	'equality'-driven	1
18392	'equality'.	1
18393	'ere	1
18394	'especially'	1
18395	'essence'	1
18396	'essentialism'	1
18397	'estate	1
18398	'estate'	1
18399	'eternal	1
18400	'eu'	1
18401	'eugenic	1
18402	'european	1
18403	'even	1
18404	'ever	1
18405	'evolution	1
18406	'evolutionary	1
18407	'ex'	1
18408	'exact'	1
18409	'exactly	1
18410	'except	1
18411	'exclude	1
18412	'exclusively'	1
18413	'expand	1
18414	'expanding'	1
18415	'expert	1
18416	'exploration	1
18417	'extend	1
18418	'extended	1
18419	'extending	1
18420	'extension	1
18421	'extramarital	1
18422	'eye	1
18423	'fabulous	1
18424	'fact	1
18425	'faculty'	1
18426	'fade	1
18427	'fail	1
18428	'fair-minded	1
18429	'faithful	1
18430	'fake'	1
18431	'false	1
18432	'fascist'	1
18433	'fatcha'	1
18434	'faulty'	1
18435	'fear	1
18436	'federalism'	1
18437	'feedback'	1
18438	'female'	1
18439	'fess	1
18440	'fester	1
18441	'ffs	1
18442	'fifty	1
18443	'fight	1
18444	'finding	1
18445	'fine	1
18446	'finger	1
18447	'firmly	1
18448	'fist	1
18449	'fisting'	1
18450	'fit'	1
18451	'fixed'	1
18452	'flat'	1
18453	'flaunting'	1
18454	'flower-power-year	1
18455	'folk	1
18456	'forcible	1
18457	'forcing	1
18458	'forgiveness	1
18459	'fornicating'	1
18460	'fornication'	1
18461	'foul-mouthed'	1
18462	'foundation	1
18463	'founded'	1
18464	'founding'	1
18465	'fox'	1
18466	'frantic	1
18467	'frantically	1
18468	'fraternal'	1
18469	'fray	1
18470	'free-speech'	1
18471	'freemen'	1
18472	'friend.	1
18473	'fringe'	1
18474	'frothing'	1
18475	'fulfil	1
18476	'fulminator	1
18477	'functional'	1
18478	'fundamentalism'	1
18479	'fundamentalist	1
18480	'fundamentally	1
18481	'funding'	1
18482	'fundy	1
18483	'furthermore	1
18484	'gap'	1
18485	'gay-bashing'	1
18486	'gayist'	1
18487	'gays/sympathiser	1
18488	'gaysim	1
18489	'gaysim'	1
18490	'general'	1
18491	'generosity'	1
18492	'gentleman	1
18493	'genuinely'	1
18494	'german	1
18495	'get-together'	1
18496	'ghost	1
18497	'give	1
18498	'glass	1
18499	'global	1
18500	'god-hates-fag	1
18501	'god-talk'	1
18502	'godless	1
18503	'godwin	1
18504	'gospel	1
18505	'governed	1
18506	'grace'	1
18507	'gradual	1
18508	'graham'	1
18509	'gratified'	1
18510	'green'	1
18511	'grind	1
18512	'groomer	1
18513	'ground'	1
18514	'group'	1
18515	'guided'	1
18516	'gummint'	1
18517	'guru'	1
18518	'gutful'	1
18519	'haha'	1
18520	'happeh	1
18521	'happy'	1
18522	'harm	1
18523	'harmless	1
18524	'harmonisation'	1
18525	'hateful	1
18526	'hater'	1
18527	'hating'	1
18528	'have'	1
18529	'having	1
18530	'head'	1
18531	'hear	1
18532	'heard	1
18533	'hell	1
18534	'help	1
18535	'hem	1
18536	'her'	1
18537	'heresy	1
18538	'heterophobia'yet	1
18539	'hey	1
18540	'high	1
18541	'hijacking'	1
18542	'him'	1
18543	'historical	1
18544	'hmm	1
18545	'holiness	1
18546	'holy'	1
18547	'homess	1
18548	'homo-consumation'	1
18549	'homophobe	1
18550	'homosexualist'	1
18551	'homphobe'	1
18552	'honey	1
18553	'honour	1
18554	'honour'	1
18555	'hoover	1
18556	'hoovers	1
18557	'hope	1
18558	'hostess	1
18559	'hostile'	1
18560	'hot'	1
18561	'house	1
18562	'human-pet	1
18563	'humanism'	1
18564	'humanist	1
18565	'humanist'	1
18566	'humbug'	1
18567	'humour'	1
18568	'hung	1
18569	'hurt	1
18570	'husband	1
18571	'husband'.	1
18572	'husband'/'wife'	1
18573	'hypocrisy'	1
18574	'i'	1
18575	'icky	1
18576	'ideal'	1
18577	'ideology'	1
18578	'idiot	1
18579	'if'	1
18580	'ignorance'	1
18581	'ignorant'	1
18582	'image'	1
18583	'imaginary'	1
18584	'imam'.	1
18585	'immediate	1
18586	'immigrant	1
18587	'immoral'	1
18588	'in-bred	1
18589	'inability	1
18590	'incest'	1
18591	'incident	1
18592	'inclusion'	1
18593	'inclusiveness	1
18594	'incorrect	1
18595	'incorrect'	1
18596	'indeed	1
18597	'independent'	1
18598	'indigenous	1
18599	'individual	1
18600	'indoctrinate'	1
18601	'inequailty'	1
18602	'infamy	1
18603	'infamy'	1
18604	'infantile'	1
18605	'inferior'	1
18606	'infestation'	1
18607	'influence'	1
18608	'information'	1
18609	'inherited'	1
18610	'iniquity'	1
18611	'innate	1
18612	'innocent'	1
18613	'intellectual	1
18614	'intelligent'	1
18615	'inter	1
18616	'inter-generational	1
18617	'intercourse'	1
18618	'interference'	1
18619	'interpretation'	1
18620	'intersex'	1
18621	'intervention'	1
18622	'introduction	1
18623	'invented'	1
18624	'invest'	1
18625	'irrelevant	1
18626	'irretrievable	1
18627	'ism	1
18628	'israelite'	1
18629	'ist'	1
18630	'it'	1
18631	'jack'	1
18632	'jealous	1
18633	'jew	1
18634	'jihad'	1
18635	'joan	1
18636	'johnny	1
18637	'join	1
18638	'joined'	1
18639	'joke	1
18640	'joke'	1
18641	'jolly	1
18642	'juda	1
18643	'judaic'	1
18644	'junior'	1
18645	'just'	1
18646	'kapo'	1
18647	'kindness	1
18648	'kissing'	1
18649	'know	1
18650	'knowledge'	1
18651	'koran'	1
18652	'l	1
18653	'la	1
18654	'labour	1
18655	'lad	1
18656	'lamp	1
18657	'large'	1
18658	'latest'	1
18659	'laughably	1
18660	'lawful'	1
18661	'lead	1
18662	'leadership	1
18663	'left	1
18664	'left-leaning'	1
18665	'left-right'	1
18666	'leftie'	1
18667	'lefty	1
18668	'legacy'	1
18669	'legalisation'	1
18670	'legalised'	1
18671	'legalist	1
18672	'legalize'	1
18673	'legally	1
18674	'legally'	1
18675	'legislated'	1
18676	'legitimacy'	1
18677	'legitimate'	1
18678	'lesson	1
18679	'letter	1
18680	'liberalism'	1
18681	'liberate'	1
18682	'liberation'	1
18683	'libertarian	1
18684	'liblabcon'	1
18685	'lie'	1
18686	'life	1
18687	'life-style'	1
18688	'life'	1
18689	'lifetyle	1
18690	'lift	1
18691	'listen	1
18692	'little	1
18693	'live-and-let-live'	1
18694	'lone	1
18695	'loon	1
18696	'loophole	1
18697	'lose	1
18698	'lose'	1
18699	'losing	1
18700	'loss	1
18701	'lost	1
18702	'lot	1
18703	'lover	1
18704	'loving'	1
18705	'lucky	1
18706	'lump	1
18707	'lurking'	1
18708	'luvvy	1
18709	'm'	1
18710	'mainstream'	1
18711	'mainstreaming'	1
18712	'maize	1
18713	'majesty'	1
18714	'majority	1
18715	'majority'	1
18716	'male	1
18717	'manc'	1
18718	'many'	1
18719	'marco928	1
18720	'mariage	1
18721	'marital	1
18722	'marks/sign	1
18723	'marriage-as-narcissism'	1
18724	'marriage'is	1
18725	'marry'.	1
18726	'marrying'	1
18727	'martyrdom'	1
18728	'masculine	1
18729	'mass	1
18730	'massive	1
18731	'master	1
18732	'maternity'	1
18733	'matrimony'	1
18734	'may	1
18735	'maybe	1
18736	'maybe'	1
18737	'mayor	1
18738	'maze'	1
18739	'mean	1
18740	'meant'	1
18741	'meany'	1
18742	'meh	1
18743	'member'	1
18744	'mental	1
18745	'mentally	1
18746	'mentioned'	1
18747	'mere'	1
18748	'methodism	1
18749	'methodist'	1
18750	'metrosexual'	1
18751	'might'	1
18752	'mimicking'	1
18753	'mind	1
18754	'minor	1
18755	'miraculously	1
18756	'misdirection'	1
18757	'mistake'	1
18758	'mix'	1
18759	'mo	1
18760	'mode'	1
18761	'model'	1
18762	'moderated'	1
18763	'modern'.	1
18764	'moderniser	1
18765	'modernist	1
18766	'modernity'	1
18767	'modernizer	1
18768	'mong	1
18769	'moral'	1
18770	'mostly	1
18771	'motivate	1
18772	'moved	1
18773	'moving	1
18774	'mr	1
18775	'multi-culture'	1
18776	'multiculturalism'	1
18777	'mum'	1
18778	'mummy'	1
18779	'must	1
18780	'must'	1
18781	'mutual	1
18782	'mutually	1
18783	'myself	1
18784	'myth'	1
18785	'namee'	1
18786	'nancy'	1
18787	'nasty	1
18788	'nation	1
18789	'natural'/	1
18790	'nazi	1
18791	'nearly	1
18792	'negotiating	1
18793	'negotiation'	1
18794	'neighbour	1
18795	'neighbour'	1
18796	'nest'	1
18797	'never	1
18798	'newspaper'	1
18799	'newspeak'	1
18800	'next	1
18801	'night	1
18802	'noble'	1
18803	'non-	1
18804	'non-caucasian'	1
18805	'non-conformist'	1
18806	'non-essential'	1
18807	'non-religion'	1
18808	'non-religious	1
18809	'nope'	1
18810	'nor	1
18811	'normal	1
18812	'normally'	1
18813	'nothing	1
18814	'nthe	1
18815	'nuff	1
18816	'nurturing'	1
18817	'obey'	1
18818	'objective	1
18819	'off	1
18820	'offender'	1
18821	'offending'	1
18822	'offensive'	1
18823	'offspring'	1
18824	'oil	1
18825	'ok'	1
18826	'old	1
18827	'old-fashioned'	1
18828	'older'	1
18829	'oligarchic	1
18830	'oncewa	1
18831	'one-issue	1
18832	'one'	1
18833	'ongo	1
18834	'openness	1
18835	'oppressed'	1
18836	'opt-out'	1
18837	'ordinary	1
18838	'original	1
18839	'osset'	1
18840	'ot'	1
18841	'otherwise'	1
18842	'ought	1
18843	'our'	1
18844	'outofeunow'	1
18845	'outraged'	1
18846	'outside	1
18847	'over-broad	1
